split,rep,model_name,metric,value
validation,938,baseline,brier_score,0.22723801826216292
validation,938,baseline,accuracy,0.6300784034212402
validation,938,full_formatting,log_loss,0.640814474222083
validation,938,full_formatting,brier_score,0.2239053023982156
validation,938,full_formatting,accuracy,0.6401588432949802
validation,938,signal_interactions,log_loss,0.6409138175166381
validation,938,signal_interactions,brier_score,0.22389920859470824
validation,938,signal_interactions,accuracy,0.6448426840443947
validation,939,baseline,log_loss,0.64522595991747
validation,939,baseline,brier_score,0.22683468920229968
validation,939,baseline,accuracy,0.6318479149632052
validation,939,full_formatting,log_loss,0.6369270169189868
validation,939,full_formatting,brier_score,0.22278731866268503
validation,939,full_formatting,accuracy,0.6404333605887162
validation,939,signal_interactions,log_loss,0.6364690406299599
validation,939,signal_interactions,brier_score,0.22285787168574056
validation,939,signal_interactions,accuracy,0.6410466067048242
validation,940,baseline,log_loss,0.6496679665828043
validation,940,baseline,brier_score,0.2288289652793523
validation,940,baseline,accuracy,0.6183114145166148
validation,940,full_formatting,log_loss,0.6421779128579326
validation,940,full_formatting,brier_score,0.2252622332346424
validation,940,full_formatting,accuracy,0.6354783656259412
validation,940,signal_interactions,log_loss,0.6397377832137568
validation,940,signal_interactions,brier_score,0.224171318540208
validation,940,signal_interactions,accuracy,0.6389920690693706
validation,941,baseline,log_loss,0.6415946912743319
validation,941,baseline,brier_score,0.224960121684223
validation,941,baseline,accuracy,0.6354545454545455
validation,941,full_formatting,log_loss,0.6328787807158803
validation,941,full_formatting,brier_score,0.22049656877615775
validation,941,full_formatting,accuracy,0.6440404040404041
validation,941,signal_interactions,log_loss,0.6334786483611606
validation,941,signal_interactions,brier_score,0.2206609859986724
validation,941,signal_interactions,accuracy,0.6541414141414141
validation,942,baseline,log_loss,0.6440982149405943
validation,942,baseline,brier_score,0.22633049058029822
validation,942,baseline,accuracy,0.6278904665314402
validation,942,full_formatting,log_loss,0.6380344020307409
validation,942,full_formatting,brier_score,0.22300619750413306
validation,942,full_formatting,accuracy,0.6360040567951318
validation,942,signal_interactions,log_loss,0.6376624943699837
validation,942,signal_interactions,brier_score,0.222944496397544
validation,942,signal_interactions,accuracy,0.6434077079107505
validation,943,baseline,log_loss,0.6453663461080673
validation,943,baseline,brier_score,0.22681371167613584
validation,943,baseline,accuracy,0.6300771730300568
validation,943,full_formatting,log_loss,0.6396324809892029
validation,943,full_formatting,brier_score,0.2236741159909152
validation,943,full_formatting,accuracy,0.6383021933387489
validation,943,signal_interactions,log_loss,0.63867437723267
validation,943,signal_interactions,brier_score,0.22307094175260242
validation,943,signal_interactions,accuracy,0.6460194963444355
validation,944,baseline,log_loss,0.6403725121409067
validation,944,baseline,brier_score,0.22451380301526142
validation,944,baseline,accuracy,0.6298376391299908
validation,944,full_formatting,log_loss,0.6322040279742532
validation,944,full_formatting,brier_score,0.22051821719423045
validation,944,full_formatting,accuracy,0.643827223527009
validation,944,signal_interactions,log_loss,0.6335742502624965
validation,944,signal_interactions,brier_score,0.22105544827914256
validation,944,signal_interactions,accuracy,0.6463800673950781
validation,945,baseline,log_loss,0.6438353668282032
validation,945,baseline,brier_score,0.22622721210756028
validation,945,baseline,accuracy,0.6301663435044392
validation,945,full_formatting,log_loss,0.6342676777385245
validation,945,full_formatting,brier_score,0.22177597005628413
validation,945,full_formatting,accuracy,0.6420042861516482
validation,945,signal_interactions,log_loss,0.6358007725849486
validation,945,signal_interactions,brier_score,0.2222549462401786
validation,945,signal_interactions,accuracy,0.646800693948362
validation,946,baseline,log_loss,0.6479520856844831
validation,946,baseline,brier_score,0.22807410956654
validation,946,baseline,accuracy,0.6202301635372501
validation,946,full_formatting,log_loss,0.6434282161780535
validation,946,full_formatting,brier_score,0.224924442003872
validation,946,full_formatting,accuracy,0.6306279022814456
validation,946,signal_interactions,log_loss,0.6442849296030856
validation,946,signal_interactions,brier_score,0.22539814523976814
validation,946,signal_interactions,accuracy,0.6343630123157682
validation,947,baseline,log_loss,0.6502089046000548
validation,947,baseline,brier_score,0.22897749283329505
validation,947,baseline,accuracy,0.6213414634146341
validation,947,full_formatting,log_loss,0.640135723874544
validation,947,full_formatting,brier_score,0.22422089683419846
validation,947,full_formatting,accuracy,0.6371951219512195
validation,947,signal_interactions,log_loss,0.6424567136157797
validation,947,signal_interactions,brier_score,0.22505143812465916
validation,947,signal_interactions,accuracy,0.6392276422764228
validation,948,baseline,log_loss,0.6445509840573418
validation,948,baseline,brier_score,0.22656192026224664
validation,948,baseline,accuracy,0.6270684371807967
validation,948,full_formatting,log_loss,0.6355643773052243
validation,948,full_formatting,brier_score,0.2222858233978056
validation,948,full_formatting,accuracy,0.6379979570990807
validation,948,signal_interactions,log_loss,0.6367113982217455
validation,948,signal_interactions,brier_score,0.22284470073703802
validation,948,signal_interactions,accuracy,0.6388151174668029
validation,949,baseline,log_loss,0.6469135363455359
validation,949,baseline,brier_score,0.22757266989471234
validation,949,baseline,accuracy,0.6244559165907481
validation,949,full_formatting,log_loss,0.6380085981249082
validation,949,full_formatting,brier_score,0.22304940204604204
validation,949,full_formatting,accuracy,0.63538819718595
validation,949,signal_interactions,log_loss,0.6394548109824796
validation,949,signal_interactions,brier_score,0.22336762779691133
validation,949,signal_interactions,accuracy,0.6432837331713737
validation,950,baseline,log_loss,0.6483529576777972
validation,950,baseline,brier_score,0.2283513664198521
validation,950,baseline,accuracy,0.6163129840088505
validation,950,full_formatting,log_loss,0.640114200719993
validation,950,full_formatting,brier_score,0.2244308891157745
validation,950,full_formatting,accuracy,0.6288846424620336
validation,950,signal_interactions,log_loss,0.64165566166933
validation,950,signal_interactions,brier_score,0.22474669247450063
validation,950,signal_interactions,accuracy,0.6343155989138087
validation,951,baseline,log_loss,0.646388630346242
validation,951,baseline,brier_score,0.22730760079080342
validation,951,baseline,accuracy,0.6233966136480247
validation,951,full_formatting,log_loss,0.6387418533070953
validation,951,full_formatting,brier_score,0.2234235460057232
validation,951,full_formatting,accuracy,0.6374551051821447
validation,951,signal_interactions,log_loss,0.6392666962559658
validation,951,signal_interactions,brier_score,0.223688581449023
validation,951,signal_interactions,accuracy,0.6404309902514109
validation,952,baseline,log_loss,0.6490534060704585
validation,952,baseline,brier_score,0.22853152294680648
validation,952,baseline,accuracy,0.622163695299838
validation,952,full_formatting,log_loss,0.6424022203967583
validation,952,full_formatting,brier_score,0.22451549289069656
validation,952,full_formatting,accuracy,0.6372568881685575
validation,952,signal_interactions,log_loss,0.6436883070081743
validation,952,signal_interactions,brier_score,0.22517464247958177
validation,952,signal_interactions,accuracy,0.6349270664505673
validation,953,baseline,log_loss,0.6532288049857666
validation,953,baseline,brier_score,0.230339140965587
validation,953,baseline,accuracy,0.6207317073170732
validation,953,full_formatting,log_loss,0.6471820657014388
validation,953,full_formatting,brier_score,0.2271963004764835
validation,953,full_formatting,accuracy,0.6310975609756098
validation,953,signal_interactions,log_loss,0.645467957868984
validation,953,signal_interactions,brier_score,0.226190074194025
validation,953,signal_interactions,accuracy,0.6369918699186992
validation,954,baseline,log_loss,0.6497745863351413
validation,954,baseline,brier_score,0.2289787085955891
validation,954,baseline,accuracy,0.6231454005934718
validation,954,full_formatting,log_loss,0.6416399169412036
validation,954,full_formatting,brier_score,0.2249024583035313
validation,954,full_formatting,accuracy,0.6335823186329684
validation,954,signal_interactions,log_loss,0.640110400422408
validation,954,signal_interactions,brier_score,0.2243060776771444
validation,954,signal_interactions,accuracy,0.6386984549268393
validation,955,baseline,log_loss,0.6445120811138542
validation,955,baseline,brier_score,0.22649526549035243
validation,955,baseline,accuracy,0.6304810126582279
validation,955,full_formatting,log_loss,0.6387197906699181
validation,955,full_formatting,brier_score,0.2232146675502151
validation,955,full_formatting,accuracy,0.6397974683544304
validation,955,signal_interactions,log_loss,0.6381879619290807
validation,955,signal_interactions,brier_score,0.2229050607876789
validation,955,signal_interactions,accuracy,0.6459746835443038
validation,956,baseline,log_loss,0.6396246721238965
validation,956,baseline,brier_score,0.22431844225118702
validation,956,baseline,accuracy,0.6277981277981278
validation,956,full_formatting,log_loss,0.6329058709257511
validation,956,full_formatting,brier_score,0.2209222685919028
validation,956,full_formatting,accuracy,0.6379731379731379
validation,956,signal_interactions,log_loss,0.63218505600704
validation,956,signal_interactions,brier_score,0.22044701258567306
validation,956,signal_interactions,accuracy,0.6497761497761497
validation,957,baseline,log_loss,0.6443181291835707
validation,957,baseline,brier_score,0.22630710534911902
validation,957,baseline,accuracy,0.6347790423459448
validation,957,full_formatting,log_loss,0.6345298493837804
validation,957,full_formatting,brier_score,0.22171756511763024
validation,957,full_formatting,accuracy,0.6380600840766943
validation,957,signal_interactions,log_loss,0.6348490304182586
validation,957,signal_interactions,brier_score,0.22185574084438012
validation,957,signal_interactions,accuracy,0.646365220957654
validation,958,baseline,log_loss,0.6490849903522188
validation,958,baseline,brier_score,0.22844606735203335
validation,958,baseline,accuracy,0.6245051263831083
validation,958,full_formatting,log_loss,0.6400198836241019
validation,958,full_formatting,brier_score,0.22392528438433315
validation,958,full_formatting,accuracy,0.6348594051365344
validation,958,signal_interactions,log_loss,0.6399019773427433
validation,958,signal_interactions,brier_score,0.22386124375140526
validation,958,signal_interactions,accuracy,0.6418637701756167
validation,959,baseline,log_loss,0.6395669187474371
validation,959,baseline,brier_score,0.22429286581864064
validation,959,baseline,accuracy,0.6326758845058967
validation,959,full_formatting,log_loss,0.6321438822452552
validation,959,full_formatting,brier_score,0.22041577007535107
validation,959,full_formatting,accuracy,0.6448759658397722
validation,959,signal_interactions,log_loss,0.631710428421991
validation,959,signal_interactions,brier_score,0.2204332879014219
validation,959,signal_interactions,accuracy,0.6475193167954453
validation,960,baseline,log_loss,0.6441256794946084
validation,960,baseline,brier_score,0.22615812179750616
validation,960,baseline,accuracy,0.6345706483260848
validation,960,full_formatting,log_loss,0.6335547282217778
validation,960,full_formatting,brier_score,0.22114107320762796
validation,960,full_formatting,accuracy,0.6450895114797208
validation,960,signal_interactions,log_loss,0.636313845435215
validation,960,signal_interactions,brier_score,0.22243301814370667
validation,960,signal_interactions,accuracy,0.6450895114797208
validation,961,baseline,log_loss,0.6426165304346275
validation,961,baseline,brier_score,0.2255953649442062
validation,961,baseline,accuracy,0.633166342909723
validation,961,full_formatting,log_loss,0.6340158553078963
validation,961,full_formatting,brier_score,0.22132545206790524
validation,961,full_formatting,accuracy,0.6460484613025254
validation,961,signal_interactions,log_loss,0.6377087946316591
validation,961,signal_interactions,brier_score,0.22255675907674052
validation,961,signal_interactions,accuracy,0.6428790512217565
validation,962,baseline,log_loss,0.6424154030998445
validation,962,baseline,brier_score,0.22547752945293997
validation,962,baseline,accuracy,0.6275030649775235
validation,962,full_formatting,log_loss,0.6331199117328666
validation,962,full_formatting,brier_score,0.22123392445369677
validation,962,full_formatting,accuracy,0.6407846342460155
validation,962,signal_interactions,log_loss,0.6336504788049598
validation,962,signal_interactions,brier_score,0.22132650780491092
validation,962,signal_interactions,accuracy,0.6425214548426645
validation,963,baseline,log_loss,0.6511881430360016
validation,963,baseline,brier_score,0.22944606426660186
validation,963,baseline,accuracy,0.6207245496862983
validation,963,full_formatting,log_loss,0.6430440598945554
validation,963,full_formatting,brier_score,0.2254687691523757
validation,963,full_formatting,accuracy,0.6266950010119409
validation,963,signal_interactions,log_loss,0.6447649640389755
validation,963,signal_interactions,brier_score,0.22597831708154995
validation,963,signal_interactions,accuracy,0.6349929164136815
validation,964,baseline,log_loss,0.6494293780911706
validation,964,baseline,brier_score,0.22876558259294455
validation,964,baseline,accuracy,0.617925971245029
validation,964,full_formatting,log_loss,0.6403263425978468
validation,964,full_formatting,brier_score,0.2243094044757642
validation,964,full_formatting,accuracy,0.634444784337718
validation,964,signal_interactions,log_loss,0.6408614156147026
validation,964,signal_interactions,brier_score,0.22450495236348178
validation,964,signal_interactions,accuracy,0.6376057917813807
validation,965,baseline,log_loss,0.6456996721504958
validation,965,baseline,brier_score,0.2269535415211382
validation,965,baseline,accuracy,0.62625230014312
validation,965,full_formatting,log_loss,0.6399289902760582
validation,965,full_formatting,brier_score,0.22371221517484385
validation,965,full_formatting,accuracy,0.6383152729503169
validation,965,signal_interactions,log_loss,0.6391970029732208
validation,965,signal_interactions,brier_score,0.22342153380911087
validation,965,signal_interactions,accuracy,0.643324473522797
validation,966,baseline,log_loss,0.6435702831637224
validation,966,baseline,brier_score,0.22600655345771478
validation,966,baseline,accuracy,0.6312150482968988
validation,966,full_formatting,log_loss,0.6351294607184479
validation,966,full_formatting,brier_score,0.22198505386760328
validation,966,full_formatting,accuracy,0.6419928825622776
validation,966,signal_interactions,log_loss,0.6356706439320721
validation,966,signal_interactions,brier_score,0.22218235039766904
validation,966,signal_interactions,accuracy,0.6510421962379258
validation,967,baseline,log_loss,0.646482491017399
validation,967,baseline,brier_score,0.22735067546624385
validation,967,baseline,accuracy,0.6203306797305572
validation,967,full_formatting,log_loss,0.6367579603764157
validation,967,full_formatting,brier_score,0.22286216101065487
validation,967,full_formatting,accuracy,0.6349254949989794
validation,967,signal_interactions,log_loss,0.6379518729668564
validation,967,signal_interactions,brier_score,0.2233733830213372
validation,967,signal_interactions,accuracy,0.636150234741784
validation,968,baseline,log_loss,0.6445450572108055
validation,968,baseline,brier_score,0.22643134202820123
validation,968,baseline,accuracy,0.6249621632529513
validation,968,full_formatting,log_loss,0.6388805474361023
validation,968,full_formatting,brier_score,0.22357030420323323
validation,968,full_formatting,accuracy,0.634951064473817
validation,968,signal_interactions,log_loss,0.63891412186294
validation,968,signal_interactions,brier_score,0.22344210010078716
validation,968,signal_interactions,accuracy,0.6397941680960549
validation,969,baseline,log_loss,0.6464429147734964
validation,969,baseline,brier_score,0.22734997187032324
validation,969,baseline,accuracy,0.6223061995710346
validation,969,full_formatting,log_loss,0.6383718406281388
validation,969,full_formatting,brier_score,0.2237136070690906
validation,969,full_formatting,accuracy,0.6322132570728219
validation,969,signal_interactions,log_loss,0.638392075377315
validation,969,signal_interactions,brier_score,0.22358506175855167
validation,969,signal_interactions,accuracy,0.6382391992646308
validation,970,baseline,log_loss,0.6456626166839246
validation,970,baseline,brier_score,0.22692265296159073
validation,970,baseline,accuracy,0.6294261294261294
validation,970,full_formatting,log_loss,0.6392231061319751
validation,970,full_formatting,brier_score,0.22347378710445673
validation,970,full_formatting,accuracy,0.6326821326821327
validation,970,signal_interactions,log_loss,0.6379924489227349
validation,970,signal_interactions,brier_score,0.22309434876091486
validation,970,signal_interactions,accuracy,0.6381766381766382
validation,971,baseline,log_loss,0.646720878596432
validation,971,baseline,brier_score,0.2276087635413761
validation,971,baseline,accuracy,0.6212969561233839
validation,971,full_formatting,log_loss,0.6401234500185902
validation,971,full_formatting,brier_score,0.224256503129403
validation,971,full_formatting,accuracy,0.6366690420441821
validation,971,signal_interactions,log_loss,0.640511432010819
validation,971,signal_interactions,brier_score,0.22415264793518683
validation,971,signal_interactions,accuracy,0.6403339102107299
validation,972,baseline,log_loss,0.6482904070029291
validation,972,baseline,brier_score,0.22822852969352586
validation,972,baseline,accuracy,0.6209103840682788
validation,972,full_formatting,log_loss,0.6414580997100833
validation,972,full_formatting,brier_score,0.2246776441672562
validation,972,full_formatting,accuracy,0.6306644990855517
validation,972,signal_interactions,log_loss,0.6421874169507643
validation,972,signal_interactions,brier_score,0.2252656541940517
validation,972,signal_interactions,accuracy,0.6369640317008738
validation,973,baseline,log_loss,0.6441984570237274
validation,973,baseline,brier_score,0.22630535349252537
validation,973,baseline,accuracy,0.6288963346532643
validation,973,full_formatting,log_loss,0.6355914808752519
validation,973,full_formatting,brier_score,0.2222287672670167
validation,973,full_formatting,accuracy,0.6381358513554676
validation,973,signal_interactions,log_loss,0.6357302193893596
validation,973,signal_interactions,brier_score,0.2220365898134944
validation,973,signal_interactions,accuracy,0.643720174637019
validation,974,baseline,log_loss,0.6412782511293955
validation,974,baseline,brier_score,0.22496781383370948
validation,974,baseline,accuracy,0.6352893235533822
validation,974,full_formatting,log_loss,0.6326065841701354
validation,974,full_formatting,brier_score,0.2207011760394904
validation,974,full_formatting,accuracy,0.6433374083129584
validation,974,signal_interactions,log_loss,0.634461914716475
validation,974,signal_interactions,brier_score,0.22127287637677642
validation,974,signal_interactions,accuracy,0.6452730236348818
validation,975,baseline,log_loss,0.6443182319848662
validation,975,baseline,brier_score,0.22636562252411047
validation,975,baseline,accuracy,0.6247829196036367
validation,975,full_formatting,log_loss,0.6366227622154862
validation,975,full_formatting,brier_score,0.22234122435332618
validation,975,full_formatting,accuracy,0.6373480437225457
validation,975,signal_interactions,log_loss,0.6385132137165055
validation,975,signal_interactions,brier_score,0.22307964198537913
validation,975,signal_interactions,accuracy,0.6386760649708857
validation,976,baseline,log_loss,0.6388251241168538
validation,976,baseline,brier_score,0.22393870481931955
validation,976,baseline,accuracy,0.6320328542094455
validation,976,full_formatting,log_loss,0.6313636228382273
validation,976,full_formatting,brier_score,0.22029492359146396
validation,976,full_formatting,accuracy,0.6441478439425051
validation,976,signal_interactions,log_loss,0.6318627586939627
validation,976,signal_interactions,brier_score,0.2202614335441427
validation,976,signal_interactions,accuracy,0.6505133470225872
validation,977,baseline,log_loss,0.6463437019101888
validation,977,baseline,brier_score,0.22727295751510407
validation,977,baseline,accuracy,0.6210687022900764
validation,977,full_formatting,log_loss,0.6386812304171219
validation,977,full_formatting,brier_score,0.2233838655725095
validation,977,full_formatting,accuracy,0.6346055979643765
validation,977,signal_interactions,log_loss,0.6395505153845591
validation,977,signal_interactions,brier_score,0.22403316626022335
validation,977,signal_interactions,accuracy,0.6374554707379135
validation,978,baseline,log_loss,0.6469149542870503
validation,978,baseline,brier_score,0.22735510793883876
validation,978,baseline,accuracy,0.6276876267748479
validation,978,full_formatting,log_loss,0.6395913848274698
validation,978,full_formatting,brier_score,0.22364093517527586
validation,978,full_formatting,accuracy,0.6379310344827587
validation,978,signal_interactions,log_loss,0.6393207697916219
validation,978,signal_interactions,brier_score,0.2234469793754996
validation,978,signal_interactions,accuracy,0.6392494929006085
validation,979,baseline,log_loss,0.649705663694885
validation,979,baseline,brier_score,0.22891867987331757
validation,979,baseline,accuracy,0.6190379334892708
validation,979,full_formatting,log_loss,0.6419120225461666
validation,979,full_formatting,brier_score,0.22517880310995073
validation,979,full_formatting,accuracy,0.6298179599308451
validation,979,signal_interactions,log_loss,0.6429302193940581
validation,979,signal_interactions,brier_score,0.22550850968847164
validation,979,signal_interactions,accuracy,0.6346994813383504
validation,980,baseline,log_loss,0.6469549100873451
validation,980,baseline,brier_score,0.22747585128974182
validation,980,baseline,accuracy,0.6269187760496087
validation,980,full_formatting,log_loss,0.6412462496943923
validation,980,full_formatting,brier_score,0.22412497945662208
validation,980,full_formatting,accuracy,0.6328148825861544
validation,980,signal_interactions,log_loss,0.6404394365483248
validation,980,signal_interactions,brier_score,0.22406528561154224
validation,980,signal_interactions,accuracy,0.6374911050116906
validation,981,baseline,log_loss,0.6483784975490418
validation,981,baseline,brier_score,0.22820096641044374
validation,981,baseline,accuracy,0.6251907620307254
validation,981,full_formatting,log_loss,0.6422882688605897
validation,981,full_formatting,brier_score,0.22485407894917112
validation,981,full_formatting,accuracy,0.6361786550005087
validation,981,signal_interactions,log_loss,0.6417356598306477
validation,981,signal_interactions,brier_score,0.22471431636976855
validation,981,signal_interactions,accuracy,0.6384169294943535
validation,982,baseline,log_loss,0.6434006022874176
validation,982,baseline,brier_score,0.22596592393331796
validation,982,baseline,accuracy,0.6302563582936468
validation,982,full_formatting,log_loss,0.6369936624625214
validation,982,full_formatting,brier_score,0.22297563097047518
validation,982,full_formatting,accuracy,0.6376532576755497
validation,982,signal_interactions,log_loss,0.6380534247995284
validation,982,signal_interactions,brier_score,0.2226873060844295
validation,982,signal_interactions,accuracy,0.6429222818927957
validation,983,baseline,log_loss,0.6481152649421187
validation,983,baseline,brier_score,0.22808473034926663
validation,983,baseline,accuracy,0.6239229599594526
validation,983,full_formatting,log_loss,0.6406539190670124
validation,983,full_formatting,brier_score,0.2246323165164082
validation,983,full_formatting,accuracy,0.6329447541814496
validation,983,signal_interactions,log_loss,0.6410532958676769
validation,983,signal_interactions,brier_score,0.2244462429591128
validation,983,signal_interactions,accuracy,0.6399391789153573
validation,984,baseline,log_loss,0.6457479433103591
validation,984,baseline,brier_score,0.22702879681519778
validation,984,baseline,accuracy,0.6241747079735906
validation,984,full_formatting,log_loss,0.640893810659393
validation,984,full_formatting,brier_score,0.22449075668377524
validation,984,full_formatting,accuracy,0.6326053834433722
validation,984,signal_interactions,log_loss,0.6405914014689491
validation,984,signal_interactions,brier_score,0.22428749516171906
validation,984,signal_interactions,accuracy,0.6373793803961402
validation,985,baseline,log_loss,0.650365276969266
validation,985,baseline,brier_score,0.22906629051632324
validation,985,baseline,accuracy,0.6223926380368098
validation,985,full_formatting,log_loss,0.6437570635753124
validation,985,full_formatting,brier_score,0.2256420405321428
validation,985,full_formatting,accuracy,0.6275051124744376
validation,985,signal_interactions,log_loss,0.6439094437657504
validation,985,signal_interactions,brier_score,0.22561092149502407
validation,985,signal_interactions,accuracy,0.6386503067484662
validation,986,baseline,log_loss,0.648203943563222
validation,986,baseline,brier_score,0.22811248473516518
validation,986,baseline,accuracy,0.6248987854251012
validation,986,full_formatting,log_loss,0.6403724142803173
validation,986,full_formatting,brier_score,0.2242232322763843
validation,986,full_formatting,accuracy,0.6375506072874494
validation,986,signal_interactions,log_loss,0.6395178425895716
validation,986,signal_interactions,brier_score,0.22380190444105091
validation,986,signal_interactions,accuracy,0.6400809716599191
validation,987,baseline,log_loss,0.6485647381629882
validation,987,baseline,brier_score,0.228347243132829
validation,987,baseline,accuracy,0.623763386027537
validation,987,full_formatting,log_loss,0.642675487998078
validation,987,full_formatting,brier_score,0.22542642702319166
validation,987,full_formatting,accuracy,0.6299847016828148
validation,987,signal_interactions,log_loss,0.6416806159507674
validation,987,signal_interactions,brier_score,0.2249744900959059
validation,987,signal_interactions,accuracy,0.6387557368689444
validation,988,baseline,log_loss,0.6412109072275622
validation,988,baseline,brier_score,0.22493396661809173
validation,988,baseline,accuracy,0.6291518537328593
validation,988,full_formatting,log_loss,0.6334679672959447
validation,988,full_formatting,brier_score,0.22128318501195537
validation,988,full_formatting,accuracy,0.6381919756221432
validation,988,signal_interactions,log_loss,0.6344563287468842
validation,988,signal_interactions,brier_score,0.2212919958315132
validation,988,signal_interactions,accuracy,0.6435754189944134
validation,989,baseline,log_loss,0.6426211928245691
validation,989,baseline,brier_score,0.22538031278637277
validation,989,baseline,accuracy,0.6400040758100672
validation,989,full_formatting,log_loss,0.6357053955994326
validation,989,full_formatting,brier_score,0.2221299955580011
validation,989,full_formatting,accuracy,0.6437742001222743
validation,989,signal_interactions,log_loss,0.6344920526067965
validation,989,signal_interactions,brier_score,0.2215235002807332
validation,989,signal_interactions,accuracy,0.6486651722029754
validation,990,baseline,log_loss,0.6443547072967841
validation,990,baseline,brier_score,0.2263888479583717
validation,990,baseline,accuracy,0.631039382866423
validation,990,full_formatting,log_loss,0.6364100789620591
validation,990,full_formatting,brier_score,0.22185732195179858
validation,990,full_formatting,accuracy,0.6391595615103532
validation,990,signal_interactions,log_loss,0.6372597553699415
validation,990,signal_interactions,brier_score,0.2224868190165063
validation,990,signal_interactions,accuracy,0.6468737312220869
validation,991,baseline,log_loss,0.6448839267832445
validation,991,baseline,brier_score,0.2266262326760554
validation,991,baseline,accuracy,0.6286294416243655
validation,991,full_formatting,log_loss,0.6381621521647652
validation,991,full_formatting,brier_score,0.22314503102543054
validation,991,full_formatting,accuracy,0.6373604060913706
validation,991,signal_interactions,log_loss,0.6369245604067064
validation,991,signal_interactions,brier_score,0.22275668975953863
validation,991,signal_interactions,accuracy,0.6501522842639594
validation,992,baseline,log_loss,0.6438989493847983
validation,992,baseline,brier_score,0.22610782369263874
validation,992,baseline,accuracy,0.6269743589743589
validation,992,full_formatting,log_loss,0.6379665769862607
validation,992,full_formatting,brier_score,0.22293617249851116
validation,992,full_formatting,accuracy,0.6392820512820513
validation,992,signal_interactions,log_loss,0.6379703700026186
validation,992,signal_interactions,brier_score,0.22300397834522495
validation,992,signal_interactions,accuracy,0.6443076923076924
validation,993,baseline,log_loss,0.6418817839375973
validation,993,baseline,brier_score,0.22528191039642256
validation,993,baseline,accuracy,0.6323424251711104
validation,993,full_formatting,log_loss,0.633852343133359
validation,993,full_formatting,brier_score,0.22142253037274626
validation,993,full_formatting,accuracy,0.6410256410256411
validation,993,signal_interactions,log_loss,0.6337033724320245
validation,993,signal_interactions,brier_score,0.22111515655532593
validation,993,signal_interactions,accuracy,0.6497088568801717
validation,994,baseline,log_loss,0.640822142746791
validation,994,baseline,brier_score,0.2248418298883064
validation,994,baseline,accuracy,0.6297011587721082
validation,994,full_formatting,log_loss,0.6319020391899055
validation,994,full_formatting,brier_score,0.2203544695495412
validation,994,full_formatting,accuracy,0.6410855865013214
validation,994,signal_interactions,log_loss,0.6331618380069924
validation,994,signal_interactions,brier_score,0.22101944464216697
validation,994,signal_interactions,accuracy,0.6424069932913193
validation,995,baseline,log_loss,0.6471805057654528
validation,995,baseline,brier_score,0.22765193807181172
validation,995,baseline,accuracy,0.6229607250755287
validation,995,full_formatting,log_loss,0.6412562759990545
validation,995,full_formatting,brier_score,0.22461494826145048
validation,995,full_formatting,accuracy,0.6369587109768379
validation,995,signal_interactions,log_loss,0.6403538030455795
validation,995,signal_interactions,brier_score,0.22401279751542447
validation,995,signal_interactions,accuracy,0.6379657603222558
validation,996,baseline,log_loss,0.6436136429339487
validation,996,baseline,brier_score,0.22610155360867695
validation,996,baseline,accuracy,0.6299403618720307
validation,996,full_formatting,log_loss,0.6365022495432143
validation,996,full_formatting,brier_score,0.22256063769092918
validation,996,full_formatting,accuracy,0.6383301324168604
validation,996,signal_interactions,log_loss,0.6373186317918352
validation,996,signal_interactions,brier_score,0.22271837128490568
validation,996,signal_interactions,accuracy,0.6398463560092995
validation,997,baseline,log_loss,0.6389910359831225
validation,997,baseline,brier_score,0.22388516155939503
validation,997,baseline,accuracy,0.6360868682768419
validation,997,full_formatting,log_loss,0.6315559725961206
validation,997,full_formatting,brier_score,0.2202714155120458
validation,997,full_formatting,accuracy,0.6429876192409174
validation,997,signal_interactions,log_loss,0.6311461422935539
validation,997,signal_interactions,brier_score,0.22007178935422764
validation,997,signal_interactions,accuracy,0.6503957783641161
validation,998,baseline,log_loss,0.6440743549052326
validation,998,baseline,brier_score,0.22621220711138176
validation,998,baseline,accuracy,0.6316693613581245
validation,998,full_formatting,log_loss,0.6376574472811458
validation,998,full_formatting,brier_score,0.22284819742970224
validation,998,full_formatting,accuracy,0.6413702506063056
validation,998,signal_interactions,log_loss,0.6361767465585251
validation,998,signal_interactions,brier_score,0.2223436908944293
validation,998,signal_interactions,accuracy,0.6482417138237672
validation,999,baseline,log_loss,0.643250109940905
validation,999,baseline,brier_score,0.2258629062521874
validation,999,baseline,accuracy,0.6308799675587997
validation,999,full_formatting,log_loss,0.6360226341248337
validation,999,full_formatting,brier_score,0.2220111214469765
validation,999,full_formatting,accuracy,0.6413219789132197
validation,999,signal_interactions,log_loss,0.6366530212112476
validation,999,signal_interactions,brier_score,0.2220204052273335
validation,999,signal_interactions,accuracy,0.6489253852392538
validation,1000,baseline,log_loss,0.6474860717601779
validation,1000,baseline,brier_score,0.22787859376445213
validation,1000,baseline,accuracy,0.625593854240372
validation,1000,full_formatting,log_loss,0.6411997868338875
validation,1000,full_formatting,brier_score,0.22484712537613963
validation,1000,full_formatting,accuracy,0.6315576670372991
validation,1000,signal_interactions,log_loss,0.6397506191491118
validation,1000,signal_interactions,brier_score,0.22411183261152423
validation,1000,signal_interactions,accuracy,0.6364095825331042
validation,1001,baseline,log_loss,0.6502581723225048
validation,1001,baseline,brier_score,0.22902516053096925
